,entity_name,kaggle_image_path,entity_value,prediction
9082,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71MHTXvnWdL.jpg,5.0 gram,10.0 gram
9083,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/610n6KtXh2L.jpg,49.0 pound,4.0 gram
9084,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71DKnUfpxqL.jpg,50.0 gram,100.0 gram
9085,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/51ZVx+IZe+L.jpg,180.0 millilitre,1.0 fluid ounce
9086,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/91d26cAZgHL.jpg,67.0 pound,100 gram
9087,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/713AO3diVNL.jpg,340.0 gram,100.0 gram
9088,depth,/kaggle/input/amazon-2024-100k-imgs/images/61Atv8EiiYL.jpg,27.0 centimetre,27.0 centimetre
9089,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71tBKDmtjFL.jpg,150.0 milligram,11.6 gram
9090,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71SDMJIiMKL.jpg,908.0 gram,908.0 gram
9091,height,/kaggle/input/amazon-2024-100k-imgs/images/610q8j3kjrL.jpg,3.0 inch,6.18 inch
9092,depth,/kaggle/input/amazon-2024-100k-imgs/images/618peBZ-89L.jpg,3.15 inch,3.15 inch
9093,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71oVhhf63OL.jpg,4.6 kilogram,4.6 kilogram
9094,wattage,/kaggle/input/amazon-2024-100k-imgs/images/61bhYh5sHTL.jpg,96.0 watt,100.0 watt
9095,depth,/kaggle/input/amazon-2024-100k-imgs/images/5169S+ivszL.jpg,17.5 centimetre,17.5 centimetre
9096,depth,/kaggle/input/amazon-2024-100k-imgs/images/51wSwUKI+8L.jpg,8.3 inch,8.3 inch
9097,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61YAs6V9zVL.jpg,200.0 milligram,200.0 milligram
9098,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81N7E8UimZL.jpg,60.0 gram,295.0 gram
9099,width,/kaggle/input/amazon-2024-100k-imgs/images/41Shbn0A2OL.jpg,5.0 inch,5.0 centimetre
9100,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71UkXs-iZdL.jpg,53.0 gram,1.0 gram
9101,wattage,/kaggle/input/amazon-2024-100k-imgs/images/71hBaTGa7PL.jpg,12.0 watt,12.0 watt
9102,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61ycW+iZrmL.jpg,24.0 milligram,24.0 milligram
9103,height,/kaggle/input/amazon-2024-100k-imgs/images/41+za00S+eL.jpg,18.9 inch,10.0 inch
9104,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71adKAdSoUL.jpg,1.0 ounce,100.0 gram
9105,width,/kaggle/input/amazon-2024-100k-imgs/images/51-fuS1S2zL.jpg,5.0 centimetre,5.0 centimetre
9106,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81ilq6IIRGL.jpg,2.0 pound,3.0 kilogram
9107,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/A12YDWmU55L.jpg,35.0 gram,100 gram
9108,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71w--kcI9hL.jpg,4766.0 gram,75.0 gram
9109,width,/kaggle/input/amazon-2024-100k-imgs/images/51RfuGXMnHL.jpg,4.3 centimetre,4.3 centimetre
9110,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/415FXPr8oYL.jpg,200 gram,2.0 pound
9111,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/A1ehEnrh1pL.jpg,100.0 gram,740.0 kilogram
9112,depth,/kaggle/input/amazon-2024-100k-imgs/images/51HT6rQTjbL.jpg,82.0 inch,23.63 inch
9113,height,/kaggle/input/amazon-2024-100k-imgs/images/518bE3IWQaL.jpg,30.0 millimetre,30.0 millimetre
9114,height,/kaggle/input/amazon-2024-100k-imgs/images/51f9L46W+nL.jpg,70.0 centimetre,10.0 centimetre
9115,depth,/kaggle/input/amazon-2024-100k-imgs/images/51khwMngpJL.jpg,7.5 inch,19.0 centimetre
9116,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/91d7YnENlrL.jpg,63.2 gram,1000.0 gram
9117,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81xTCiqsUnL.jpg,1400.0 gram,250 gram
9118,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61nzpkk4TFL.jpg,100 gram,100 gram
9119,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/611GTocLT6L.jpg,100 gram,100 gram
9120,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/817EncVyt8L.jpg,619.0 ton,6.0 pound
9121,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51cOKumN61L.jpg,2 gram,100 gram
9122,depth,/kaggle/input/amazon-2024-100k-imgs/images/6152QELm-aL.jpg,12.0 millimetre,12.0 millimetre
9123,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51NFesZnHhL.jpg,500.0 gram,500.0 gram
9124,depth,/kaggle/input/amazon-2024-100k-imgs/images/51bmPKcYEsL.jpg,286.0 millimetre,180.0 millimetre
9125,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71JoQIQ+pOL.jpg,49.75 gram,49.75 gram
9126,depth,/kaggle/input/amazon-2024-100k-imgs/images/61-gW4PPGQL.jpg,38.0 centimetre,38.0 centimetre
9127,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71njhjMr5jL.jpg,70 gram,16.0 ounce
9128,width,/kaggle/input/amazon-2024-100k-imgs/images/41-w6EdpSSL.jpg,235.0 millimetre,235.0 millimetre
9129,width,/kaggle/input/amazon-2024-100k-imgs/images/51RxXpzwBjL.jpg,4.9 inch,4.9 inch
9130,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61owVoSRzkL.jpg,110.0 gram,110.0 gram
9131,voltage,/kaggle/input/amazon-2024-100k-imgs/images/61X9rfOBMqL.jpg,12.0 volt,12.0 volt
9132,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61wIsOHL7LL.jpg,6.2 kilogram,6.2 kilogram
9133,width,/kaggle/input/amazon-2024-100k-imgs/images/51LVxrrRtgL.jpg,13.0 centimetre,13.0 centimetre
9134,width,/kaggle/input/amazon-2024-100k-imgs/images/21Nu3FtuBOL.jpg,54.0 inch,75.0 inch
9135,voltage,/kaggle/input/amazon-2024-100k-imgs/images/6131+Y-fYeL.jpg,"[220.0, 240.0] volt",240.0 volt
9136,depth,/kaggle/input/amazon-2024-100k-imgs/images/61DMvGB+4rL.jpg,13.0 inch,13.0 inch
9137,height,/kaggle/input/amazon-2024-100k-imgs/images/51a0R8hO6cL.jpg,7.8 inch,7.0 inch
9138,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71u7YzrZyqL.jpg,0.33 kilogram,0.33 kilogram
9139,depth,/kaggle/input/amazon-2024-100k-imgs/images/614h9+R2bFL.jpg,10.6 inch,10.6 inch
9140,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81Rnzk-gsgL.jpg,11 gram,166.0 gram
9141,height,/kaggle/input/amazon-2024-100k-imgs/images/51arg-icq2L.jpg,15.0 centimetre,15.0 centimetre
9142,height,/kaggle/input/amazon-2024-100k-imgs/images/61B0rkyTxFL.jpg,12.5 centimetre,10.0 centimetre
9143,width,/kaggle/input/amazon-2024-100k-imgs/images/41sxZc4jN3L.jpg,61.0 centimetre,61.0 centimetre
9144,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81ehtgmZZqL.jpg,2.2 kilogram,100.0 gram
9145,height,/kaggle/input/amazon-2024-100k-imgs/images/51vocG7bYBL.jpg,20.3 centimetre,10.0 centimetre
9146,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71HhO-WxC4L.jpg,38.0 gram,38.0 gram
9147,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61ciWlqYCcL.jpg,3 gram,3.0 gram
9148,depth,/kaggle/input/amazon-2024-100k-imgs/images/61CtcU+WXsS.jpg,152.4 centimetre,150.0 centimetre
9149,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81BhL6-3WlL.jpg,8125.0 gram,100 gram
9150,height,/kaggle/input/amazon-2024-100k-imgs/images/41JxqaUl7CL.jpg,23.5 centimetre,23.5 centimetre
9151,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61CGBsbVHwL.jpg,10 gram,100.0 gram
9152,wattage,/kaggle/input/amazon-2024-100k-imgs/images/71NAP8xiv3L.jpg,53.0 watt,10.0 watt
9153,wattage,/kaggle/input/amazon-2024-100k-imgs/images/71TOOEXkNRL.jpg,60.0 watt,60.0 watt
9154,width,/kaggle/input/amazon-2024-100k-imgs/images/414cLjbv3LL.jpg,5.9 inch,5.9 inch
9155,height,/kaggle/input/amazon-2024-100k-imgs/images/61FbcuXOvFL.jpg,2.0 millimetre,200.0 millimetre
9156,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51PJdm97pwL.jpg,12.0 kilogram,12.0 kilogram
9157,height,/kaggle/input/amazon-2024-100k-imgs/images/616YPxq5IRL.jpg,21.0 centimetre,17.0 centimetre
9158,depth,/kaggle/input/amazon-2024-100k-imgs/images/51WgmvUOolL.jpg,22.5 centimetre,13.7 centimetre
9159,height,/kaggle/input/amazon-2024-100k-imgs/images/6191ARatdML.jpg,8.2 centimetre,1.3 centimetre
9160,height,/kaggle/input/amazon-2024-100k-imgs/images/51mcR506sjL.jpg,12.9 inch,12.9 inch
9161,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61tQgYC5JpL.jpg,200.0 milligram,100.0 gram
9162,depth,/kaggle/input/amazon-2024-100k-imgs/images/6103cNP4PPL.jpg,49.5 centimetre,44.0 centimetre
9163,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71GXXZdXqlL.jpg,86.0 pound,86.0 pound
9164,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81H0CHiqiLL.jpg,100 gram,100.0 gram
9165,width,/kaggle/input/amazon-2024-100k-imgs/images/61A42pa6SSL.jpg,15.0 centimetre,15.0 centimetre
9166,height,/kaggle/input/amazon-2024-100k-imgs/images/41DgkMwV6hL.jpg,2.0 inch,6.5 inch
9167,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81BmNpptbyL.jpg,226.0 gram,100.0 gram
9168,depth,/kaggle/input/amazon-2024-100k-imgs/images/619-dXlaCOL.jpg,7.3 centimetre,7.3 centimetre
9169,depth,/kaggle/input/amazon-2024-100k-imgs/images/512-Vwze9cL.jpg,40.15 inch,31.4 inch
9170,depth,/kaggle/input/amazon-2024-100k-imgs/images/51FTva-rBaL.jpg,19.0 centimetre,32.0 centimetre
9171,depth,/kaggle/input/amazon-2024-100k-imgs/images/41Nt5dP5JvL.jpg,47.0 centimetre,47.0 centimetre
9172,voltage,/kaggle/input/amazon-2024-100k-imgs/images/6139y4ZDSoL.jpg,3.82 volt,4.0 volt
9173,width,/kaggle/input/amazon-2024-100k-imgs/images/51y6YTKG+qL.jpg,100.0 millimetre,3.5 millimetre
9174,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/419BrP8fwdL.jpg,34.0 ounce,34.0 ounce
9175,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/614ZCTydM6L.jpg,0.7 ounce,100 gram
9176,depth,/kaggle/input/amazon-2024-100k-imgs/images/51WRzkt1VFL.jpg,4.0 inch,1.0 inch
9177,width,/kaggle/input/amazon-2024-100k-imgs/images/51BLeDFmxqL.jpg,7.0 centimetre,7.0 centimetre
9178,width,/kaggle/input/amazon-2024-100k-imgs/images/51ZdrXn8PlS.jpg,3.54 inch,9.0 inch
9179,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71HRHTb-EdL.jpg,227.0 gram,227.0 gram
9180,height,/kaggle/input/amazon-2024-100k-imgs/images/610qPk8x1bL.jpg,15.0 centimetre,47.0 inch
9181,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61-uDLl1D4L.jpg,1.14 gram,100.0 gram
9182,depth,/kaggle/input/amazon-2024-100k-imgs/images/6165-DvUdgL.jpg,3.38 inch,5.0 inch
9183,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61yZF34fC6L.jpg,141.0 gram,141.0 gram
9184,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61awpeW7UrL.jpg,0.0 ton,14.0 gram
9185,width,/kaggle/input/amazon-2024-100k-imgs/images/51+Vo9bnqNL.jpg,4.0 inch,6.0 millimetre
9186,height,/kaggle/input/amazon-2024-100k-imgs/images/5177qNbaqYL.jpg,29.1 inch,29.1 inch
9187,depth,/kaggle/input/amazon-2024-100k-imgs/images/51I496NjuaL.jpg,30.0 centimetre,40.0 millimetre
9188,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61+amQLIQWL.jpg,200 gram,200.0 gram
9189,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71VZEV-bqxL.jpg,1.0684931506849316 gram,10.0 gram
9190,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81oEt0nt-1L.jpg,220.0 gram,100.0 gram
9191,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51T3q-UdfeL.jpg,10 gram,10.0 gram
9192,height,/kaggle/input/amazon-2024-100k-imgs/images/61-5k7Kw0RL.jpg,8.0 inch,63.0 inch
9193,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71A+YYsMfwL.jpg,35.0 pound,2.35 ounce
9194,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71JyBw0Gn0L.jpg,3.0 pound,150.0 gram
9195,depth,/kaggle/input/amazon-2024-100k-imgs/images/515fN2Q-g6L.jpg,30.0 centimetre,21.0 centimetre
9196,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61gqepfmJqL.jpg,100 gram,100 gram
9197,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/81FRbQTufiL.jpg,3.0 quart,1.0 fluid ounce
9198,voltage,/kaggle/input/amazon-2024-100k-imgs/images/51rGh7woCSL.jpg,2.0 volt,12.0 volt
9199,depth,/kaggle/input/amazon-2024-100k-imgs/images/513VYRn5qvL.jpg,7.4 inch,7.4 inch
9200,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71bJ58HNAbL.jpg,2.0 gram,62.0 gram
9201,depth,/kaggle/input/amazon-2024-100k-imgs/images/51dBR-17n1L.jpg,5.0 centimetre,5.0 centimetre
9202,depth,/kaggle/input/amazon-2024-100k-imgs/images/61CtjnOqoBL.jpg,17.0 inch,9.0 inch
9203,width,/kaggle/input/amazon-2024-100k-imgs/images/51zJ2TuCPTL.jpg,7.08 inch,56.0 millimetre
9204,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/617U13EXmkL.jpg,18.0 gram,18.0 gram
9205,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71kZOSQlsJL.jpg,400.0 gram,400.0 gram
9206,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/8105VpfmDIL.jpg,6 gram,6.0 gram
9207,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71vtENNWbYL.jpg,100.0 gram,100.0 gram
9208,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/61LWLdLFgqL.jpg,8.0 litre,7.0 litre
9209,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/31o-2cZiv7L.jpg,2.0 gram,2.0 gram
9210,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61CQ86XcXML.jpg,50.0 gram,100 gram
9211,width,/kaggle/input/amazon-2024-100k-imgs/images/419SocldxQL.jpg,16.0 millimetre,16.0 millimetre
9212,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71crcBaqa-L.jpg,450.0 gram,1000.0 gram
9213,height,/kaggle/input/amazon-2024-100k-imgs/images/51tZ-ltIsoL.jpg,8.0 centimetre,8.0 centimetre
9214,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81iGcPqgGGL.jpg,215.0 pound,100 gram
9215,depth,/kaggle/input/amazon-2024-100k-imgs/images/61DDvpczE+L.jpg,5.8 centimetre,7.6 centimetre
9216,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/71XTOWmNnFL.jpg,30.0 millilitre,100.0 millilitre
9217,wattage,/kaggle/input/amazon-2024-100k-imgs/images/51cmGTUPL8L.jpg,18.0 watt,100.0 watt
9218,width,/kaggle/input/amazon-2024-100k-imgs/images/61AhNVu8kbL.jpg,50.8 centimetre,50.8 centimetre
9219,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61oHqFE3jAL.jpg,10 kilogram,10 kilogram
9220,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71YBaZFSL0L.jpg,496.0 gram,496.0 gram
9221,width,/kaggle/input/amazon-2024-100k-imgs/images/51q7rVot9oL.jpg,6.5 inch,6.5 inch
9222,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71xPRT1fHVL.jpg,4.8 gram,4.8 gram
9223,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/713E3-9hr8L.jpg,5.0 gram,25.0 gram
9224,height,/kaggle/input/amazon-2024-100k-imgs/images/41OkKcVGqXL.jpg,100.0 millimetre,250.0 millimetre
9225,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51SXPlglegL.jpg,4.0 kilogram,4.0 kilogram
9226,height,/kaggle/input/amazon-2024-100k-imgs/images/619Bvy3huHL.jpg,12.6 inch,12.6 inch
9227,width,/kaggle/input/amazon-2024-100k-imgs/images/41AAD2He-kS.jpg,120.0 centimetre,120.0 centimetre
9228,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61pNQ9TItXL.jpg,38.0 gram,38.0 gram
9229,height,/kaggle/input/amazon-2024-100k-imgs/images/511dUe9YzYL.jpg,14.0 centimetre,4.5 centimetre
9230,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61iDsRQAl2L.jpg,190.0 gram,1000.0 milligram
9231,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61algW9qUUL.jpg,500 gram,500 gram
9232,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/91FqZa7OIfL.jpg,70 gram,100 gram
9233,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81htasjaUnL.jpg,120 gram,123.0 gram
9234,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71+ygkWMJjL.jpg,250.0 gram,100.0 gram
9235,depth,/kaggle/input/amazon-2024-100k-imgs/images/61COctDoazS.jpg,2.0 inch,3.5 inch
9236,width,/kaggle/input/amazon-2024-100k-imgs/images/51A+AxnscsS.jpg,6.0 inch,6.0 inch
9237,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61UQKPfCc4L.jpg,15.0 kilogram,100.0 gram
9238,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61hPINhSqqL.jpg,25 gram,25.0 gram
9239,depth,/kaggle/input/amazon-2024-100k-imgs/images/51sdVmbxgAL.jpg,7.25 inch,14.75 inch
9240,width,/kaggle/input/amazon-2024-100k-imgs/images/51henkBZxmL.jpg,18.0 centimetre,18.0 centimetre
9241,width,/kaggle/input/amazon-2024-100k-imgs/images/41AEA6BRXKL.jpg,38.0 millimetre,105.0 millimetre
9242,height,/kaggle/input/amazon-2024-100k-imgs/images/51BKZVgiG+L.jpg,150.0 centimetre,150.0 centimetre
9243,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/31so+WjJxoL.jpg,35.0 gram,35.0 gram
9244,width,/kaggle/input/amazon-2024-100k-imgs/images/61708ibj+AL.jpg,20.47 inch,20.47 inch
9245,depth,/kaggle/input/amazon-2024-100k-imgs/images/61EZNA6ZBxL.jpg,5.65 inch,5.65 inch
9246,voltage,/kaggle/input/amazon-2024-100k-imgs/images/61fMI0C3fML.jpg,240.0 volt,"[220.0, 240.0]"
9247,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71puh0a1ooL.jpg,200.0 gram,200.0 gram
9248,depth,/kaggle/input/amazon-2024-100k-imgs/images/51Zgql78P3L.jpg,466.0 millimetre,400.0 millimetre
9249,height,/kaggle/input/amazon-2024-100k-imgs/images/515W9HbxAZL.jpg,25.0 inch,25.0 inch
9250,width,/kaggle/input/amazon-2024-100k-imgs/images/613beaIsKkL.jpg,25.0 inch,25.0 inch
9251,depth,/kaggle/input/amazon-2024-100k-imgs/images/41fEB-4UdCL.jpg,35.43 inch,90.0 centimetre
9252,depth,/kaggle/input/amazon-2024-100k-imgs/images/618cxcskLUL.jpg,7.44 inch,7.44 inch
9253,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81EdbbqyvdL.jpg,1 kilogram,1 kilogram
9254,voltage,/kaggle/input/amazon-2024-100k-imgs/images/51al24NDKGL.jpg,600.0 volt,12.0 volt
9255,height,/kaggle/input/amazon-2024-100k-imgs/images/51-6st9polL.jpg,185.0 millimetre,160.0 millimetre
9256,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/61+hDA7QqgL.jpg,19.0 ounce,1000.0 millilitre
9257,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71byHHcOZcL.jpg,1.0 kilogram,100.0 milligram
9258,height,/kaggle/input/amazon-2024-100k-imgs/images/414U1loigOL.jpg,3.8 centimetre,3.8 centimetre
9259,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61kCeEa-DRL.jpg,120.6 gram,20.5 gram
9260,voltage,/kaggle/input/amazon-2024-100k-imgs/images/51terpP0C9L.jpg,"[12.0, 24.0] volt","[12.0, 24.0] volt"
9261,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/611lLhP2JXL.jpg,1.0 pound,1.0 ounce
9262,depth,/kaggle/input/amazon-2024-100k-imgs/images/611rdWELmWL.jpg,72.0 inch,180.0 centimetre
9263,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/715sUQWrqPL.jpg,25.0 gram,25 gram
9264,width,/kaggle/input/amazon-2024-100k-imgs/images/51umnDHZREL.jpg,130.0 millimetre,0.5 millimetre
9265,voltage,/kaggle/input/amazon-2024-100k-imgs/images/719MEkWU2AL.jpg,36.0 volt,36.0 volt
9266,depth,/kaggle/input/amazon-2024-100k-imgs/images/61CFuF4kA0L.jpg,7.0 centimetre,7.0 inch
9267,height,/kaggle/input/amazon-2024-100k-imgs/images/61BYSVLWf1L.jpg,5.31 inch,12.0 centimetre
9268,depth,/kaggle/input/amazon-2024-100k-imgs/images/51hLpZKZTWL.jpg,13.5 centimetre,13.5 centimetre
9269,depth,/kaggle/input/amazon-2024-100k-imgs/images/510Ncb28EdL.jpg,18.0 inch,18.0 inch
9270,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81WVd9jeidL.jpg,14.0 ounce,100 gram
9271,depth,/kaggle/input/amazon-2024-100k-imgs/images/614AEveveaL.jpg,18.0 inch,16.0 inch
9272,height,/kaggle/input/amazon-2024-100k-imgs/images/51hFSnNzvYS.jpg,23.6 centimetre,23.6 centimetre
9273,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81SSNvnTEFL.jpg,340.0 gram,17.0 gram
9274,item_volume,/kaggle/input/amazon-2024-100k-imgs/images/614M4MhuMeL.jpg,300.0 millilitre,300.0 millilitre
9275,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/8100Pp15DSL.jpg,2020.0 ton,1000.0 milligram
9276,height,/kaggle/input/amazon-2024-100k-imgs/images/515I36zEeGL.jpg,30.0 centimetre,30.0 centimetre
9277,width,/kaggle/input/amazon-2024-100k-imgs/images/514nCOR+vgL.jpg,80.0 centimetre,80.0 centimetre
9278,height,/kaggle/input/amazon-2024-100k-imgs/images/41kIfBdW--S.jpg,91.0 centimetre,120.0 centimetre
9279,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51+hOU6taiL.jpg,50.0 gram,80.0 gram
9280,height,/kaggle/input/amazon-2024-100k-imgs/images/614e-R+3GML.jpg,11.25 inch,11.25 inch
9281,depth,/kaggle/input/amazon-2024-100k-imgs/images/51fscP-6V3L.jpg,71.0 millimetre,300.0 millimetre
9282,height,/kaggle/input/amazon-2024-100k-imgs/images/61Fkm3Ayl7L.jpg,15.0 centimetre,13.0 centimetre
9283,height,/kaggle/input/amazon-2024-100k-imgs/images/51qUi+b9PqL.jpg,5.9 inch,11.8 inch
9284,width,/kaggle/input/amazon-2024-100k-imgs/images/51pb+IUZeXL.jpg,5.1 centimetre,5.1 centimetre
9285,width,/kaggle/input/amazon-2024-100k-imgs/images/51e7x8Hg1vL.jpg,22.0 centimetre,30.5 centimetre
9286,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71QevgXFFBL.jpg,20.0 ounce,20.0 ounce
9287,height,/kaggle/input/amazon-2024-100k-imgs/images/41gbRO12apL.jpg,15.2 centimetre,12.7 centimetre
9288,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71vfcwVCUnL.jpg,15.0 gram,15.0 gram
9289,depth,/kaggle/input/amazon-2024-100k-imgs/images/6132kMVZlhL.jpg,1.3 inch,1.3 inch
9290,height,/kaggle/input/amazon-2024-100k-imgs/images/515zCcMRtBL.jpg,68.0 millimetre,100.0 millimetre
9291,height,/kaggle/input/amazon-2024-100k-imgs/images/6153WSqG6bL.jpg,78.0 centimetre,78.0 centimetre
9292,depth,/kaggle/input/amazon-2024-100k-imgs/images/41Ya7IQ1CzL.jpg,100.0 millimetre,70.0 millimetre
9293,width,/kaggle/input/amazon-2024-100k-imgs/images/61CWDfJcsKL.jpg,14.0 centimetre,8.0 centimetre
9294,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61pkSul2xGL.jpg,70.0 gram,70.0 gram
9295,depth,/kaggle/input/amazon-2024-100k-imgs/images/51KsuRqA4CL.jpg,2.9 inch,2.9 inch
9296,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61slYGOuK8S.jpg,1000.0 milligram,1000.0 milligram
9297,height,/kaggle/input/amazon-2024-100k-imgs/images/51hQBx3HRnL.jpg,111.0 centimetre,11.0 centimetre
9298,height,/kaggle/input/amazon-2024-100k-imgs/images/51Hf-xwK88L.jpg,65.0 centimetre,50.0 centimetre
9299,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/81dD6YGxspL.jpg,1650.0 gram,100 gram
9300,wattage,/kaggle/input/amazon-2024-100k-imgs/images/81Y8aNddurL.jpg,2160.0 horsepower,2160.0 horsepower
9301,voltage,/kaggle/input/amazon-2024-100k-imgs/images/71GbUZLR1nL.jpg,"[25.0, 53.0] volt",12.0 volt
9302,width,/kaggle/input/amazon-2024-100k-imgs/images/51KqJ6g3FAL.jpg,6.0 inch,6.0 inch
9303,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71D1fcnWEyL.jpg,550.0 gram,150.0 gram
9304,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/9100B-uM2WL.jpg,996.0 gram,2.0 gram
9305,width,/kaggle/input/amazon-2024-100k-imgs/images/6136k2aSPxL.jpg,15.0 millimetre,25.0 centimetre
9306,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51S6Ple4fQL.jpg,95 gram to 99.9 gram,99.9 gram
9307,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/51Itld7EnjL.jpg,20 gram,250.0 gram
9308,depth,/kaggle/input/amazon-2024-100k-imgs/images/51zonaRK+JL.jpg,8.5 centimetre,8.5 centimetre
9309,width,/kaggle/input/amazon-2024-100k-imgs/images/61-YLUU2yML.jpg,3.34 inch,3.34 inch
9310,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/71cv7V9TV6L.jpg,500.0 milligram,500.0 milligram
9311,item_weight,/kaggle/input/amazon-2024-100k-imgs/images/61u00WKwKwL.jpg,75.0 gram,75.0 gram
